tipo_unidade;nome_oficial;rpa;distrito_sanitario;microregiao;cnes;cod_nat;tipo_servico;endereço;bairro;fone;especialidade;como_usar;horario;ordem;latitude;longitude
2.4|Programa Mãe Coruja;PSF Dr Geraldo Barreto Campelo;5;5;5.1;3131521;Própria;Espaço Mãe Coruja;"Rua Comendador Franco Ferreira, 876";San Martin;33556126;"Saúde da Mulher, Parto Humanizado, Imunização, Aleitamento Materno, Segurança Alimentar e Nutricional, Monitoramento da Criança de Risco, Entre Outros.";"Para ter acesso aos serviços ofertados pelo Programa Mãe Coruja, a usuária precisa ser encaminhada por uma Unidade de Saúde da Família, desde que atenda aos critérios de inclusão definidos nos protocolos de encaminhamento. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1527.";Segunda à sexta das 08:00 às 17:00;02.04.00.008;-8.0731599651;-34.9292012689
2.4|Programa Mãe Coruja;PSF Macaxeira;3;7;7.3;3302008;Própria;Espaço Mãe Coruja;"Rua Maria Cândida, 87";Macaxeira;33556839;"Saúde da Mulher, Parto Humanizado, Imunização, Aleitamento Materno, Segurança Alimentar e Nutricional, Monitoramento da Criança de Risco, Entre Outros.";"Para ter acesso aos serviços ofertados pelo Programa Mãe Coruja, a usuária precisa ser encaminhada por uma Unidade de Saúde da Família, desde que atenda aos critérios de inclusão definidos nos protocolos de encaminhamento. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1528.";Segunda à sexta das 08:00 às 17:00;02.04.00.009;-8.0120333597;-34.9317452845
2.4|Programa Mãe Coruja;PSF Vila do SESI - Espaço Mãe Coruja Itinerante Ibura;6;8;8.1;;Própria;Espaço Mãe Coruja;"Av Campina Grande, S/N UR 01";Cohab;33554445;"Saúde da Mulher, Parto Humanizado, Imunização, Aleitamento Materno, Segurança Alimentar e Nutricional, Monitoramento da Criança de Risco, Entre Outros.";"Para ter acesso aos serviços ofertados pelo Programa Mãe Coruja, a usuária precisa ser encaminhada por uma Unidade de Saúde da Família, desde que atenda aos critérios de inclusão definidos nos protocolos de encaminhamento. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1529.";Segunda à sexta das 08:00 às 17:00;02.04.00.010;-8.1197217921;-34.9481235001
2.5|Unidades de Cuidados Integrais;Centro Integrado de Saúde;4;4;4.2;7193971;Própria;Centro de Práticas Integrativas;"Rua Lindolfo Collor, 65";Engenho do Meio;55555555;"Assistente Social, Terapia Ocupacional, Nutricionista, Praticas Corporais, Atividade Fisica";"Para ter acesso aos serviços o usuário deve ser encaminhado por uma das unidades de saúde dos distritos I, II, III ou VII, tendo ofertas de Acupuntura, Alimentação Integral, Arteterapia, Auriculoterapia, Dança Circular, Automassagem, Bioenergética, Lian Gong, Meditação, Fitoterapia, Psicomotricidade Relacional, Tai Chi Chuan, Yoga, Flexibilização, Consciência Corporal, Massagem, Método Busquest, Terapia Floral, Soloterapia/Pilates, Osteopatia, Programa de Saúde da Coluna, Terapia Comunitária, Constelação Familiar e Biodança. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1520.";Segunda à sexta das 08:30 às 16:30;02.05.00.001;-8.0530895399;-34.9396953502
2.5|Unidades de Cuidados Integrais;Unidade de Cuidados Integrais Guilherme Abath;2;2;2.1;3371301;Própria;Centro de Práticas Integrativas;"Rua Marechal Deodoro, 235";Encruzilhada;33556142;"Nutrição, Arte Terapia, Tai Chi Chuan, Dança, Auriculo Terapia, Psicomotricidade Relacional, Medicina Homeopatica, Lian Gong, Bio Energetica, Meditação, Medicina Acumputurista, Yoga.";"Para ter acesso aos serviços o usuário deve ser encaminhado por uma das unidades de saúde dos distritos I, II, III ou VII, tendo ofertas de Acupuntura, Alimentação Integral, Arteterapia, Auriculoterapia, Dança Circular, Automassagem, Bioenergética, Lian Gong, Meditação, Fitoterapia, Psicomotricidade Relacional, Tai Chi Chuan, Yoga, Flexibilização, Consciência Corporal, Massagem, Método Busquest, Terapia Floral, Soloterapia/Pilates, Osteopatia, Programa de Saúde da Coluna, Terapia Comunitária, Constelação Familiar e Biodança. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1521.";Segunda à sexta das 07:30 às 17:00;02.05.00.002;-8.0382390576;-34.8860366972
3|Farmácias da Família;CS José Ermirio de Moraes;3;3;3.2;;Própria;Farmácia da Família;"Av 17 de Agosto, 2388";Casa Forte;33552604;Oferta Medicamentos de Forma Adequada com Orientação do Farmacêutico;Para ter acesso gratuito às medicações da Farmácia da Família o usuário deve comparecer com sua prescrição e o encaminhamento da unidade de saúde onde realiza suas consultas. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1520.;Segunda à sexta das 08:00 às 17:00;03.00.00.001;-8.0285558940;-34.9259354695
3|Farmácias da Família;CS Bidu Krause;5;5;5.3;868;Própria;Farmácia da Família;"Av Onze de Agosto, S/N";Totó;33550301/0300;Oferta Medicamentos de Forma Adequada com Orientação do Farmacêutico;Para ter acesso gratuito às medicações da Farmácia da Família o usuário deve comparecer com sua prescrição e o encaminhamento da unidade de saúde onde realiza suas consultas. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1521.;Segunda à sexta das 08:00 às 17:00;03.00.00.002;-8.0795268353;-34.9699753035
3|Farmácias da Família;UBT Dr José Dustan Carvalho Soares;4;4;4.1;1813;Própria;Farmácia da Família;Rua Mauríco de Nassau S/N Caiara;Iputinga;33554139;Oferta Medicamentos de Forma Adequada com Orientação do Farmacêutico;Para ter acesso gratuito às medicações da Farmácia da Família o usuário deve comparecer com sua prescrição e o encaminhamento da unidade de saúde onde realiza suas consultas. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1522.;Segunda à sexta das 08:00 às 17:00;03.00.00.003;-8.0387707229;-34.9310696308
3|Farmácias da Família;Policlínica Agamenon Magalhães;5;5;5.1;531;Própria;Farmácia da Família;"Largo da Paz, S/N";Afogados;33552300;Oferta Medicamentos de Forma Adequada com Orientação do Farmacêutico;Para ter acesso gratuito às medicações da Farmácia da Família o usuário deve comparecer com sua prescrição e o encaminhamento da unidade de saúde onde realiza suas consultas. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1523.;Segunda à sexta das 08:00 às 17:00;03.00.00.004;-8.0811063463;-34.9051726472
3|Farmácias da Família;Policlínica Albert Sabin;3;3;3.1;612;Própria;Farmácia da Família;"Rua Padre Roma, 191";Tamarineira;33552762/2750;Oferta Medicamentos de Forma Adequada com Orientação do Farmacêutico;Para ter acesso gratuito às medicações da Farmácia da Família o usuário deve comparecer com sua prescrição e o encaminhamento da unidade de saúde onde realiza suas consultas. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1524.;Segunda à sexta das 08:00 às 17:00;03.00.00.005;-8.0338961950;-34.9049922689
3|Farmácias da Família;Policlínica Arnaldo Marques;6;8;8.3;604;Própria;Farmácia da Família;"Av Dois Rios, S/N";Cohab;33551822;Oferta Medicamentos de Forma Adequada com Orientação do Farmacêutico;Para ter acesso gratuito às medicações da Farmácia da Família o usuário deve comparecer com sua prescrição e o encaminhamento da unidade de saúde onde realiza suas consultas. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1525.;Segunda à sexta das 08:00 às 17:00;03.00.00.006;-8.1202472402;-34.9445539014
3|Farmácias da Família;Policlínica do Pina;6;6;6.1;3037096;Própria;Farmácia da Família;"Av República do Libano, 355 - Beira Rio";Pina;33551359;Oferta Medicamentos de Forma Adequada com Orientação do Farmacêutico;Para ter acesso gratuito às medicações da Farmácia da Família o usuário deve comparecer com sua prescrição e o encaminhamento da unidade de saúde onde realiza suas consultas. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1526.;Segunda à sexta das 08:00 às 17:00;03.00.00.007;-8.0858716513;-34.8904149569
3|Farmácias da Família;Policlínica Lessa de Andrade;4;4;4.1;590;Própria;Farmácia da Família;"Estrada dos Remédios, 2416";Madalena;33557821;Oferta Medicamentos de Forma Adequada com Orientação do Farmacêutico;Para ter acesso gratuito às medicações da Farmácia da Família o usuário deve comparecer com sua prescrição e o encaminhamento da unidade de saúde onde realiza suas consultas. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1527.;Segunda à sexta das 08:00 às 17:00;03.00.00.008;-8.0586330984;-34.9070637923
3|Farmácias da Família;Policlínica Salomão Kelner;2;2;2.2;6897029;Própria;Farmácia da Família;"Estrada Velha de Agua Fria, 1652";Água Fria;33559925;Oferta Medicamentos de Forma Adequada com Orientação do Farmacêutico;Para ter acesso gratuito às medicações da Farmácia da Família o usuário deve comparecer com sua prescrição e o encaminhamento da unidade de saúde onde realiza suas consultas. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1528.;Segunda à sexta das 08:00 às 17:00;03.00.00.009;-8.0209062200;-34.8955569069
3|Farmácias da Família;Upinha 24h Alto do Pascoal;2;2;2.3;28649;Própria;Farmácia da Família;"Av Anibal Benevolo, S/N";Alto Santa Terezinha;33554629;Oferta Medicamentos de Forma Adequada com Orientação do Farmacêutico;Para ter acesso gratuito às medicações da Farmácia da Família o usuário deve comparecer com sua prescrição e o encaminhamento da unidade de saúde onde realiza suas consultas. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1529.; ;03.00.00.010;-8.0112792502;-34.9042230813
3|Farmácias da Família;PSF Ponto de Parada;2;2;2.1;3302032;Própria;Farmácia da Família;"Rua Ramiz Galvão, 379";Arruda;33554560/4561;Oferta Medicamentos de Forma Adequada com Orientação do Farmacêutico;Para ter acesso gratuito às medicações da Farmácia da Família o usuário deve comparecer com sua prescrição e o encaminhamento da unidade de saúde onde realiza suas consultas. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1530.;Segunda à sexta das 08:00 às 17:00;03.00.00.011;-8.0337054130;-34.8918665151
4.1|Unidades Saúde da Família;CS Alto do Capitão;2;2;2.3;5356881;Própria;Unidade de Saúde da Família;"Rua Tubiracaba, S/N";Dois Unidos;33556922;"Clínico Geral, Enfermagem  e Odontologia";Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1520.;Segunda à sexta das 08:00 às 17:00;04.01.00.001;-8.0000084118;-34.9139450345
4.1|Unidades Saúde da Família;CS Alto do Céu;2;2;2.2;1503;Própria;Unidade de Saúde da Família;"Rua Capitão Salgueiro, 267";Porto da Madeira;33556206;Clínico Geral e Enfermagem;Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1521.;Segunda à sexta das 08:00 às 17:00;04.01.00.002;-8.0096916534;-34.8915349122
4.1|Unidades Saúde da Família;CS Alto do Maracanã;2;2;2.3;3567826;Própria;Unidade de Saúde da Família;"Rua Subida Medalha Milagrosa, 153 Alto do Maracanã";Dois Unidos;33556972;"Clínico Geral, Enfermagem  e Odontologia";Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1522.;Segunda à sexta das 08:00 às 17:00;04.01.00.003;-8.0038694035;-34.9084878457
4.1|Unidades Saúde da Família;CS Alto dos Coqueiros - Córrego da Jaqueira;2;2;2.3;3006468;Própria;Unidade de Saúde da Família;"Rua Córrego da Jaqueira, 160";Linha do Tiro;33554660;"Clínico Geral, Enfermagem  e Odontologia";Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1523.;Segunda à sexta das 08:00 às 17:00;04.01.00.004;-8.0079261991;-34.9014759421
4.1|Unidades Saúde da Família;CS Bianor Teodósio;2;2;2.3;28088;Própria;Unidade de Saúde da Família;"Av Hildebrando de Vasconcelos, S/N";Dois Unidos;33556094;"Clínico Geral, Enfermagem  e Odontologia";Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1524.;Segunda à sexta das 08:00 às 17:00;04.01.00.005;-7.9931718365;-34.9124852185
4.1|Unidades Saúde da Família;CS Byron Sarinho;2;2;2.2;3301974;Própria;Unidade de Saúde da Família;"Rua Nazaré, 293";Água Fria;33556511;"Clínico Geral, Enfermagem  e Odontologia";Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1525.;Segunda à sexta das 08:00 às 17:00;04.01.00.006;-8.0171935783;-34.8958129690
4.1|Unidades Saúde da Família;CS Cabanga;1;1;1.2;3862836;Própria;Unidade de Saúde da Família;"Rua Escritor Souza Barros, 273";Cabanga;33556418;"Clínico Geral, Enfermagem  e Odontologia";Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1526.;Segunda à sexta das 08:00 às 17:00;04.01.00.007;-8.0796479183;-34.9001315667
4.1|Unidades Saúde da Família;CS Chão de Estrelas;2;2;2.1;22233;Própria;Unidade de Saúde da Família;"Rua Dr Elias Gomes, 65 - Chão de Estrelas";Campina do Barreto;33556694;"Clínico Geral, Enfermagem, Odontologia e Nasf";Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1527.;Segunda à sexta das 08:00 às 17:00;04.01.00.008;-8.0194019357;-34.8809006179
4.1|Unidades Saúde da Família;CS Clube dos Delegados;2;2;2.3;3445275;Própria;Unidade de Saúde da Família;"Rua João Cavalcanti Petribu, S/N";Dois Unidos;33556905;"Clínico Geral, Enfermagem  e Odontologia";Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1528.;Segunda à sexta das 08:00 às 17:00;04.01.00.009;-7.9915759254;-34.9174388921
4.1|Unidades Saúde da Família;CS Coelhos I;1;1;1.3;22195;Própria;Unidade de Saúde da Família;"Rua Biturana, 110";Coelhos;33554648;"Clínico Geral, Enfermagem, Odontologia e Nasf";Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1529.;Segunda à sexta das 08:00 às 17:00;04.01.00.010;-8.0682406291;-34.8904550466
4.1|Unidades Saúde da Família;CS Coelhos II;1;1;1.3;22209;Própria;Unidade de Saúde da Família;"Rua Dr José Mariano, 699";Coelhos;33554653;"Clínico Geral, Enfermagem  e Odontologia";Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1530.;Segunda à sexta das 08:00 às 17:00;04.01.00.011;-8.0661615475;-34.8883932490
4.1|Unidades Saúde da Família;CS Coque - Berilo Pernambucano;1;1;1.3;1252;Própria;Unidade de Saúde da Família;"Rua Guapirama, 65, Coque";Ilha Joana Bezerra;33554656;"Clínico Geral, Enfermagem  e Odontologia";Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1531.;Segunda à sexta das 08:00 às 17:00;04.01.00.012;-8.0715190650;-34.9000069344
4.1|Unidades Saúde da Família;CS Córrego do Curió ;2;2;2.3;20648;Própria;Unidade de Saúde da Família;"Rua Córrego do Curió, 63";Dois Unidos;33554665;Clínico Geral e Enfermagem;Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1532.;Segunda à sexta das 08:00 às 17:00;04.01.00.013;-8.0006090989;-34.9159338209
4.1|Unidades Saúde da Família;CS Dr Luiz Wilson;2;2;2.2;876;Própria;Unidade de Saúde da Família;"Rua Chã de Alegria, S/N";Bomba do Hemetério;33553165;"Clínico Geral, Enfermagem  e Odontologia";Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1533.;Segunda à sexta das 08:00 às 17:00;04.01.00.014;-8.0211399009;-34.9044131838
4.1|Unidades Saúde da Família;CS Prof Monteiro de Morais;2;2;2.3;825;Própria;Unidade de Saúde da Família;"Av Beberibe, 419";Beberibe;33556848;"Clínico Geral, Enfermagem  e Odontologia";Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1534.;Segunda à sexta das 08:00 às 17:00;04.01.00.015;-8.0040989112;-34.8969181401
4.1|Unidades Saúde da Família;CS Santo Amaro I Sítio do Céu;1;1;1.1;22217;Própria;Unidade de Saúde da Família;"Rua Anchieta, 520 ";Santo Amaro;33554704;"Clínico Geral, Enfermagem  e Odontologia";Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1535.;Segunda à sexta das 08:00 às 17:00;04.01.00.016;-8.0415313877;-34.8804027252
